"id"	"text"	"org"	"time"	"lang"
"141654136830_10153530360051831"	"It s time to celebrate #SupporterSunday and today we re highlighting the amazing Scott Harkins  Ricky Ellis and Darren Cairns who are currently out on their bikes  pedalling to raise money for children with cancer by cycling from Mizen Head to Malin Head.    This challenge cycle is over 345 miles and will take the team 3 days to complete.  Good luck guys!  If you d like to donate to Scott  Ricky & Darren  visit their JustGiving page...   https://www.justgiving.com/fundraising/teamscottharkins2015"	"Cancer Fund For Children"	1468146600	"en"
"141654136830_10152782544641831"	"Lucky Rory McIlroy got to meet our amazing and talented service user Alex earlier today! The Fermanagh girl was one of four kids who designed Nike shoes for the World #1 to wear during the Irish Open!"	"Cancer Fund For Children"	1433100643	"en"
"62502980797_10156062735565798"	"Our Big Bus is in Omagh tomorrow and Saturday! (17th and 18th November)  Our breast screening appointments are fully booked but you can still book on for an MOT HEalth Check!  Full address; Killyclogher Parochial Hall 21 Knockamoe Road Omagh BT79 7LB  Call on 02890803344 or go online www.actioncancer.org/appointments"	"Action Cancer"	1510851427	"en"
"62502980797_10151686056485798"	"Fancy a bungee jump at Belfast s iconic Titanic Slipway? Sign up today  places limited..email bungee@actioncancer.org"	"Action Cancer"	1373401108	"en"
"62502980797_10155130044770798"	"Did you know a mammogram only takes about 5 minutes?   If you are 40-49 or 70+  female and live in NI  why not book in for an appointment for FREE breast screening with Action Cancer? www.actioncancer.org/appointments"	"Action Cancer"	1488654121	"en"
"504292489664000_852218891538023"	"Great night at Skainos fundraising for NI World Cup team heading to Amsterdam in Sept. We had a quiz and an auction. We raised over £1000"	"Street Soccer NI"	1433371938	"en"
"141654136830_10152726614676831"	"Cancer Fund for Children updated their cover photo."	"Cancer Fund For Children"	1431353394	"en"
"282485720383_10154006600675384"	"Free CV writing workshop tomorrow City Business Hub Contact them to register for free! http://bit.ly/1h79zXC nibusinessinfo.co.uk Northern Ireland Chamber of Commerce "	"Ortus Group"	1396869714	"en"
"62502980797_10152691645550798"	"With less than a week to go the excitement is building amongst the teams! Keep up the great work! #shopschallenge #6days The countdown is on! Make sure you visit your local Action Cancer store next Thursday! We all can t wait @bitcni Barclay Communications!"	"Action Cancer"	1410510469	"en"
"282485720383_10156929907820384"	"The Ortus Group updated their profile picture."	"Ortus Group"	1464275964	"en"
"282485720383_10153917295910384"	"Two information seminars coming up this month City Business Hub - Digital Branding for your Business and Effective Media Interviews for your Business. Check out the details below and get in touch - they re free as ever Pierce Communications Angelina Fusco Training and Consultancy Ortus - The Business Development Agency Belfast City Council"	"Ortus Group"	1394615898	"en"
"62502980797_10152777954165798"	"Tonight we would like to thank our Tough Mudder Action Cancer Heroes! Not only did they complete the Tough Mudder challenge but also raised an amazing total of £5479.18!  Some of the pictures will show just how tough the challenge is and thank you so much for doing this In Memory of John Holman  Kevin McCulla and Annette McShane! Well done and thank you to the team Sean Holman  Neal  Johnny  Peter  Paul  Gary  Sean  Darren  John  Dermot  Christopher  Brian  Kevin and Patrick.  Also special thanks to our very own Ethan who took on the challenge too- nothing like those electric shocks to make you run faster!"	"Action Cancer"	1413484200	"en"
"282485720383_10159491148350384"	"The Ortus Group shared a post."	"Ortus Group"	1509619946	"en"
"141654136830_10151459187931831"	"Tickets now available for Fashion Show and Afternoon Tea at this weekend’s Castlewellan Agricultural Show and Afternoon Tea!  The Fashion Shows are at 11am  12.30pm  2pm and 2.30pm. Tickets cost just £6 and proceeds are in aid of NI Cancer Fund for Children.   For more info and to buy your tickets  please contact theresa.kearney@ntlworld.com"	"Cancer Fund For Children"	1373381387	"en"
"301522759885516_599086746795781"	"Well done to all the staff at Fivemiletown Creamery who raised £800 at their recent World’s Biggest Coffee Morning.  Helping to make sure no one in Fermanagh faces cancer alone."	"Macmillan NI"	1384422248	"en"
"141654136830_10154621170976831"	"During Childhood Cancer Awareness Month  why not sign up and do something amazing to support local children with cancer?  Our Bog Run  which takes place next month  is one way you can really make a difference to families affected by cancer.  It’s a 5K mud run through Castlewellan Forest Park  which guarantees to get you boggin’ and be lots of fun at the same time!  What’s better is that the funds you raise will enable our team of Specialists to provide a range of practical  emotional and financial support to families affected by cancer  as well as free therapeutic short breaks at nearby Daisy Lodge in Newcastle.  To sign up  click here:  http://bit.ly/BogRun2017  #BogRun #Boggin #CCAM #DoSomethingAmazing"	"Cancer Fund For Children"	1505323800	"en"
"282485720383_10156580039270384"	"The Ortus Group shared a photo."	"Ortus Group"	1457348953	"en"
"62502980797_10200597862503860"	"We are seeking applications for the role of Manager of our new Lurgan Shop. Follow the link for details of the role and how to apply."	"Action Cancer"	1389781791	"en"
"254543154597970_10152122264165169"	"Daniel Helldén i dansk radio om ”kønsneutral snerydning” (4:20 min in)."	"MP STHLM"	1389271329	"en"
"301522759885516_1033927509978367"	"Fancy a cuppa??? Joe Hollyoak and volunteer Violet Bingham are serving up delicious buns and cakes as part of Bus & Train week at Translink Central Station.. #getonboardni"	"Macmillan NI"	1465557455	"en"
"301522759885516_1101355539902230"	"Big thank you to Debbie McCrory for organising the Eric Wrixon Tribute Night and raising money for Macmillan. A great night was had by all"	"Macmillan NI"	1473861937	"en"
"301522759885516_749641418406979"	"Did you know that November is Will Writing month? Solicitors across Northern Ireland in partnership with Macmillan  are waiving their fees for a standard will and in turn clients will give a minimum donation of £50.  We are looking for solicitors particularly in the Lisburn  Larne and South Belfast area to join us!  Get in touch if you know any solicitors who are interested in taking part  thank you  Joanne"	"Macmillan NI"	1413553739	"en"
"141654136830_10154598231401831"	"Long-term Cancer Fund for Children supporter John McKeag recently celebrated his 95th birthday  and it was a more energetic affair than you might expect!   The day began at Comber parkrun with other team mates from Ballydrain Harriers  the club John has been a part of since he was a boy.   The 5km Parkrun proved to be simply a warm-up to the main feature of the day which was a 3 hour static cycle at Cordners Comber Road followed by a fabulous party surrounded by friends and family that evening!   Raising over £1 500 throughout the day made it a birthday to remember fitting of this inspirational man who is always helping others.  Congratulations on an amazing total John and many happy returns from everyone at Cancer Fund for Children.  #SupporterSunday #BirthdayFundraising"	"Cancer Fund For Children"	1503248400	"en"
"62502980797_10151979156135798"	"Big thank you from Centra Ballygawley who took giant steps for Action Cancer!"	"Action Cancer"	1384507833	"en"
"141654136830_10154248154281831"	"Throughout the month of April  we’re asking you to make a difference to local families affected by cancer  by supporting our Gimme 5 campaign with goQradio  By signing up to donate just £5 a month  you could help a young person affected by cancer enjoy a therapeutic short break with their family at Daisy Lodge in Newcastle  County Down.  A therapeutic short break gives families a safe and relaxing space where they can spend quality time together away from the stresses of cancer treatment and hospital visits.  Phil Alexander  Residential Services Manager at Daisy Lodge explains the difference that a short break at Daisy Lodge makes to families:  “When families arrive at Daisy Lodge  you can sense they are very stressed and anxious  and sometimes physically tired and exhausted. But when they leave after 3 or 4 days  you can see a change  something significant has happened. At the end of their short break you can see they leave less stressed  with a renewed sense of energy  a hope  and equipped to face whatever the future holds on their cancer journey.”  Whilst these short breaks are free to families who need them  unfortunately they are not free to provide.   That’s why we need your support so we can continue to provide these families with a place where they can spend precious time together and create special memories.  Listen in to Q Radio on Friday 28th April to hear more about you can support families  or to get involved now  simply go to: http://www.cancerfundforchildren.com/donate/"	"Cancer Fund For Children"	1493103600	"en"
